Tiempo;Ang_Cade_iz;Ang_Cade_de;Ang_Rod_iz;Ang_Rod_de;Ang_Tob_iz;Ang_Tob_de
2023-10-20 15:05:43.437815;3.1435327235078034;13.148243275924301;153.26532896933497;169.07054074355983;19.013802885519;16.194309648793364
2023-10-20 15:05:43.471675;24.336815111463522;171.64464735003946;129.65704056429246;17.529559720251626;30.12002546004541;143.96041784041398
2023-10-20 15:05:43.522878;21.86173345190963;3.637738268502659;135.21820517996468;161.07852370025728;13.47341088116633;27.239432995565465
2023-10-20 15:05:43.557349;53.693230148531796;115.28191824501113;124.90894276111109;56.16143025254671;20.254060817447737;24.406514720718462
2023-10-20 15:05:43.597766;36.31243119805458;177.6948144846697;130.30953377936166;4.512426835720959;23.490972266472056;34.10395579418994
2023-10-20 15:05:43.631165;26.48863469998733;25.168035992925297;135.97377217249755;154.66516180987966;44.968432080597495;24.60912532590652
2023-10-20 15:05:43.681244;34.801863894754035;50.646941559302434;112.23934945856372;143.53340958309755;52.08758909997076;30.047315778849423
2023-10-20 15:05:43.723161;34.98286668264714;0.9890864978808054;117.81148470083852;171.18040406573553;45.2516202505702;6.391479951623609
2023-10-20 15:05:43.770512;28.70952120957969;19.25986001480797;126.21913152958061;144.21268487779471;44.57073158799079;25.30950273625737
2023-10-20 15:05:43.823220;31.446534258595705;75.77222407618494;135.86805144974554;84.91775486842897;45.0;26.484692492723468
2023-10-20 15:05:43.864689;13.602244884477386;38.418055344821994;156.25658205600354;128.77767858989125;9.462322208025654;15.293818987285903
2023-10-20 15:05:43.915355;15.698889148800816;11.614736081125699;170.6206145661678;162.8904857891369;2.3662479914556798;2.188582560403262
2023-10-20 15:05:43.963100;3.3588451272737245;8.925469605369159;160.69001339840355;169.44640655146463;5.2034760858552715;15.163980212300515
2023-10-20 15:05:44.015727;35.16834018266866;50.27430552887486;147.17623408701968;131.378395450293;15.207272551746968;14.780446601077813
2023-10-20 15:05:44.055467;63.88733622697481;11.733036990599459;114.61873305183585;151.6891241394945;0.6986943829831773;13.542353515263926
2023-10-20 15:05:44.110473;122.20462630720431;3.6254945176069384;57.42206445349859;149.29981603577534;107.50215428882808;3.2124401217574814
2023-10-20 15:05:44.151747;174.7278980806436;5.036531343417408;7.652652328440979;106.55857324405402;77.3569746866837;46.77572433499412
2023-10-20 15:05:44.202922;167.62178959132345;171.7839760209497;0.9795593871809558;7.492415906810663;33.096188188992954;20.31843621604537
2023-10-20 15:05:44.256404;163.05659251156513;165.71187361074587;5.157825480988436;3.4972822100294536;46.18383246264136;15.923327028278123
2023-10-20 15:05:44.302413;118.56200297129851;126.45238426087349;52.005180027751805;50.26185330333982;0.8165640645098904;35.8376529542783
2023-10-20 15:05:44.364241;58.50078448236192;153.87747898347513;128.9849560375308;31.41281268607139;11.456237363943984;20.04757335402195
2023-10-20 15:05:44.422896;171.47157504734218;141.62261029740802;14.609008611983057;39.298866824826575;1.771591828301041;10.626278044814057
2023-10-20 15:05:44.463491;177.9522689579145;31.12981114469349;7.3857781020413995;132.10816417280827;10.854866151597093;14.997491853951175
2023-10-20 15:05:44.530354;170.17038239981997;39.44264412965714;1.159005058893598;117.92188240281885;17.669194207414705;17.941460621772507
2023-10-20 15:05:44.587171;71.04504004806645;145.95612909104278;38.74246372575763;13.156299325501408;5.761466180302136;1.871015403382529
2023-10-20 15:05:44.659168;16.181366730979875;114.70798876167565;111.54260045508605;38.910295814862366;58.24051991518719;11.593012085241668
2023-10-20 15:05:44.702758;130.19597644500192;116.22763804774046;43.92603335674721;16.762736972225156;12.36723819384585;2.445977853291737
2023-10-20 15:05:44.764225;136.9777509982623;125.8238726352946;24.81354975308679;8.880090109524076;16.790830718462047;27.07499503736628
2023-10-20 15:05:44.830735;134.59033337902605;118.88086968870888;35.21083718712353;10.792817983616175;0.3018944260116143;28.453000888609807
2023-10-20 15:05:44.924728;4.422497583787219;12.35974636520669;2.2241354880832773;1.9609222620645994;22.357957639680052;21.560924940475644
2023-10-20 15:05:44.983536;6.202420010185705;11.540898775540029;1.983201492788453;2.62313468760496;20.91680380334273;26.98677905674208
2023-10-20 15:05:45.024904;7.066809382764262;11.474719180944362;1.9518669397045016;2.000888327280393;20.666212228991043;31.893343746084867
2023-10-20 15:05:45.073710;8.157376592378426;10.943945183062795;1.4997098458829612;0.34050506323958984;22.530123660947027;38.06631862496758
2023-10-20 15:05:45.130896;8.290580243887177;10.64368623970276;1.8034947564057688;2.7505485205503533;23.13137270418906;30.666032874762607
2023-10-20 15:05:45.179378;8.6898892031532;10.341178961669101;2.3122712934959964;7.551971876936648;24.860724837492086;19.309069623915462
2023-10-20 15:05:45.238146;8.2148088742521;11.005664890915028;2.529980619891063;9.815720080171616;27.402223443110415;16.804850245724793
2023-10-20 15:05:45.302939;7.340414481874063;11.607324435682784;3.372635563957971;10.972653945592953;26.578554777938734;11.491083838152065
2023-10-20 15:05:45.365879;7.36676925816991;12.00056371669416;3.3834233008702483;13.151868392399024;28.400316778970193;3.547375841594601
2023-10-20 15:05:45.409300;6.564846541835124;11.989720821004653;3.551209199222029;13.517826894158077;26.209426767620045;3.1974535293887527
2023-10-20 15:05:45.449594;5.974246022819727;12.686972334124448;3.351095745719988;13.95440772385092;27.217037594602346;2.5243769241558596
2023-10-20 15:05:45.483168;5.448372028815868;13.158269355102476;3.1621912690023066;12.254202927360296;28.529794354227818;3.2413722868659818
2023-10-20 15:05:45.532750;4.661380647541847;13.68599596061162;2.9493277794000505;10.529775211422987;27.42548929027103;5.679249716384987
2023-10-20 15:05:45.589871;4.9083172401769275;13.465662798761144;2.065844938847505;9.876332204139402;23.165149400998132;3.0843100619743495
2023-10-20 15:05:45.630316;4.672177369761528;12.685575628912318;1.1703649431430279;8.197431012511515;19.367447308506115;2.3313009114500005
2023-10-20 15:05:45.670759;5.030099088090964;10.40055202482111;1.2272443531632007;5.502340426182485;19.157126284466813;3.6547301601879383
2023-10-20 15:05:45.713839;5.192868253478366;9.516335287783875;0.568338170340212;3.7238192140812885;18.052687158997827;4.95845091948533
2023-10-20 15:05:45.766457;5.666504729181611;8.420353368304973;0.37706382491998625;2.2438736504841756;15.548439243857672;6.806061185480019
2023-10-20 15:05:45.809977;4.506751767740695;8.699922347758331;0.5730014308833233;1.9872434404560977;14.448603336956069;5.194428907734789
2023-10-20 15:05:45.847696;4.696036230829634;8.563869423837644;1.2713212426981784;1.9280848410020326;11.785602570888926;5.659481840162442
2023-10-20 15:05:45.887671;5.428392847742884;8.750012187049606;2.231826071152028;1.3416493474442177;11.557454359348156;5.3558250428552014
2023-10-20 15:05:45.923362;6.16927278378779;8.406645255922541;2.7347823978321344;0.5458167140303942;15.113159137047774;3.104673849132638
2023-10-20 15:05:45.971540;8.011006990030523;7.939825997257259;3.742005254948481;0.04232909295222953;18.224577961460852;1.2886447851621199
2023-10-20 15:05:46.014005;8.910370942953733;7.588171863973827;4.7625404999974705;0.7364435775747609;20.852609609746622;5.803866700413323
2023-10-20 15:05:46.036113;10.486785261076136;6.872203583941854;5.291780135594422;0.4155050331009136;20.77379269991016;7.224815360730986
2023-10-20 15:05:46.081664;11.358963862050217;7.313827665303336;5.506833329459397;1.1666004935318313;20.7375358631179;17.871401952107988
2023-10-20 15:05:46.124406;12.325830305430344;7.581866027586528;4.995313186255828;0.13987007164411125;28.413435260712447;16.832969749216915
2023-10-20 15:05:46.157572;12.849635286021993;7.209317536465164;5.512047814428087;0.6922819908101872;30.454746422691983;17.018460997946136
2023-10-20 15:05:46.206135;13.132217224058678;6.252007220082078;4.986130751379903;0.4689969946859094;30.157177656108814;15.15208441166044
2023-10-20 15:05:46.247650;13.590021017738678;5.476276961066418;5.0001475857923765;0.9916227004529503;29.2752542772526;16.73824863597173
2023-10-20 15:05:46.288554;13.171416234846106;4.522098802803413;3.4963421125091827;0.7111601198588744;29.893212528355804;17.509999473186355
2023-10-20 15:05:46.331010;12.611470741876843;4.5331556915591875;2.5299062198798765;0.6933082751032487;27.524320668639547;17.547242584723477
2023-10-20 15:05:46.369172;11.858973307135443;5.494106430612334;0.979175388983549;0.9147912353967627;31.510457770076783;21.76841043976256
2023-10-20 15:05:46.408599;10.950665939231158;5.774449593675257;0.04382830436887275;0.6175922771801652;30.746088890267515;22.551471941986875
2023-10-20 15:05:46.449144;9.972977325040944;6.895305772270348;1.336955148979058;1.6167857090934206;30.74996730219641;22.5406892221757
2023-10-20 15:05:46.483281;8.187677443528287;8.242008031222184;2.6579065547519747;3.9204081218965996;33.38479401849321;21.23021984377914
2023-10-20 15:05:46.540288;7.602938172297343;9.65290988780211;3.7214586158910947;6.517265606987934;32.56163543516416;20.561560970249587
2023-10-20 15:05:46.579866;8.394610357377644;9.525365980358373;2.9153221166424146;7.820607568223892;31.218402764346393;21.54515086156033
2023-10-20 15:05:46.626654;8.130102354155952;10.288636799400393;2.903041067686445;7.818535375591409;32.99809893265714;17.954271137724646
2023-10-20 15:05:46.663843;8.468725949972367;10.639723814796383;2.0728030741834687;6.465747425131838;32.58304048029899;22.112544687641787
2023-10-20 15:05:46.701573;8.115343008909775;11.638209664436317;2.0928833499041843;5.11695344677014;34.60498528539648;26.94728098075521
2023-10-20 15:05:46.742184;8.14934643489579;12.272957491747974;2.368265325381202;4.034477373697058;36.04357350611477;28.98456039373434
2023-10-20 15:05:46.785288;8.01296828846992;12.520756214320159;2.368265325381202;3.2735873751052225;36.04357350611477;31.188960706272127
2023-10-20 15:05:46.826805;8.360280954946973;12.110046329345437;2.088997976913305;2.5456045867860837;37.17240830277541;33.84981370920579
2023-10-20 15:05:46.878885;8.669389650295273;12.856954617895951;1.8461245508411253;2.8098302292630137;37.44782846328607;33.585588066728604
2023-10-20 15:05:46.916710;8.761277780429936;13.197925609284653;2.130952887105053;2.8850294340882954;37.146686698021796;33.30659194088574
2023-10-20 15:05:46.959618;8.809411753626506;13.037694334259811;1.5911402711945755;2.114860800069323;36.32682595212023;31.392153740067016
2023-10-20 15:05:46.996550;9.991563498320374;12.174669088694202;0.5393967371097972;0.2804265562560886;36.600966345853436;31.43389734383254
2023-10-20 15:05:47.039111;10.81928955169181;11.75284418399363;0.25766633360547075;0.7642168468750867;36.599660935188325;31.694044742647776
2023-10-20 15:05:47.079140;11.591839542939056;10.992762972602435;0.5178399965415963;1.2899474190464844;36.08074948569819;30.044925762984008
2023-10-20 15:05:47.111090;11.063348365504169;10.649876609873218;0.015079159071859749;1.8144893829698958;36.61860197863507;30.044925762984008
2023-10-20 15:05:47.166112;10.706750905110567;10.768321573902398;0.2852200551563442;1.8440998332097536;35.04113260869943;29.802522906784503
2023-10-20 15:05:47.211321;10.64510113965406;11.081089552352609;0.25129566720752905;2.087500216041718;35.519913495464294;30.483300041145355
2023-10-20 15:05:47.249527;10.465603309139084;11.110794335735136;0.2563692330794254;1.8104366098755804;35.85368198715514;29.50754205199587
2023-10-20 15:05:47.307435;10.940931104286136;10.417525161162985;0.52268647188518;2.2885231586445514;35.12178797739293;29.47482564666086
2023-10-20 15:05:47.378358;10.30817176168398;10.606100064414562;0.25020375591356014;2.282414475861515;35.12178797739293;28.80959249804141
2023-10-20 15:05:47.415026;10.573257656173638;9.897003580558732;0.2464158824912488;2.792905732931672;34.68543173517935;28.793453491724364
2023-10-20 15:05:47.463898;10.420884939103644;10.1056637277253;0.25269735017027983;2.780610822258069;34.679150267500745;29.44269116909186
